Name,File,Offset,Width,Height,Format,Extracted Path,Comments
2558,jpn_font_static,0004FF00,16,16,i4,./jpn_font_static/,
2559,jpn_font_static,0004FF80,16,16,i4,./jpn_font_static/,
2560,jpn_font_static,00050000,16,16,i4,./jpn_font_static/,
2561,jpn_font_static,00050080,16,16,i4,./jpn_font_static/,
2562,jpn_font_static,00050100,16,16,i4,./jpn_font_static/,
2563,jpn_font_static,00050180,16,16,i4,./jpn_font_static/,
2564,jpn_font_static,00050200,16,16,i4,./jpn_font_static/,
2565,jpn_font_static,00050280,16,16,i4,./jpn_font_static/,
2566,jpn_font_static,00050300,16,16,i4,./jpn_font_static/,
2567,jpn_font_static,00050380,16,16,i4,./jpn_font_static/,
2568,jpn_font_static,00050400,16,16,i4,./jpn_font_static/,
2569,jpn_font_static,00050480,16,16,i4,./jpn_font_static/,
2570,jpn_font_static,00050500,16,16,i4,./jpn_font_static/,
2571,jpn_font_static,00050580,16,16,i4,./jpn_font_static/,
2572,jpn_font_static,00050600,16,16,i4,./jpn_font_static/,
2573,jpn_font_static,00050680,16,16,i4,./jpn_font_static/,
2574,jpn_font_static,00050700,16,16,i4,./jpn_font_static/,
2575,jpn_font_static,00050780,16,16,i4,./jpn_font_static/,
2576,jpn_font_static,00050800,16,16,i4,./jpn_font_static/,
2577,jpn_font_static,00050880,16,16,i4,./jpn_font_static/,
2578,jpn_font_static,00050900,16,16,i4,./jpn_font_static/,
2579,jpn_font_static,00050980,16,16,i4,./jpn_font_static/,
2580,jpn_font_static,00050A00,16,16,i4,./jpn_font_static/,
2581,jpn_font_static,00050A80,16,16,i4,./jpn_font_static/,
2582,jpn_font_static,00050B00,16,16,i4,./jpn_font_static/,
2583,jpn_font_static,00050B80,16,16,i4,./jpn_font_static/,
2584,jpn_font_static,00050C00,16,16,i4,./jpn_font_static/,
2585,jpn_font_static,00050C80,16,16,i4,./jpn_font_static/,
2586,jpn_font_static,00050D00,16,16,i4,./jpn_font_static/,
2587,jpn_font_static,00050D80,16,16,i4,./jpn_font_static/,
2588,jpn_font_static,00050E00,16,16,i4,./jpn_font_static/,
2589,jpn_font_static,00050E80,16,16,i4,./jpn_font_static/,
2590,jpn_font_static,00050F00,16,16,i4,./jpn_font_static/,
2591,jpn_font_static,00050F80,16,16,i4,./jpn_font_static/,
2592,jpn_font_static,00051000,16,16,i4,./jpn_font_static/,
2593,jpn_font_static,00051080,16,16,i4,./jpn_font_static/,
2594,jpn_font_static,00051100,16,16,i4,./jpn_font_static/,
2595,jpn_font_static,00051180,16,16,i4,./jpn_font_static/,
2596,jpn_font_static,00051200,16,16,i4,./jpn_font_static/,
2597,jpn_font_static,00051280,16,16,i4,./jpn_font_static/,
2598,jpn_font_static,00051300,16,16,i4,./jpn_font_static/,
2599,jpn_font_static,00051380,16,16,i4,./jpn_font_static/,
2600,jpn_font_static,00051400,16,16,i4,./jpn_font_static/,
2601,jpn_font_static,00051480,16,16,i4,./jpn_font_static/,
2602,jpn_font_static,00051500,16,16,i4,./jpn_font_static/,
2603,jpn_font_static,00051580,16,16,i4,./jpn_font_static/,
2604,jpn_font_static,00051600,16,16,i4,./jpn_font_static/,
2605,jpn_font_static,00051680,16,16,i4,./jpn_font_static/,
2606,jpn_font_static,00051700,16,16,i4,./jpn_font_static/,
2607,jpn_font_static,00051780,16,16,i4,./jpn_font_static/,
2608,jpn_font_static,00051800,16,16,i4,./jpn_font_static/,
2609,jpn_font_static,00051880,16,16,i4,./jpn_font_static/,
2610,jpn_font_static,00051900,16,16,i4,./jpn_font_static/,
2611,jpn_font_static,00051980,16,16,i4,./jpn_font_static/,
2612,jpn_font_static,00051A00,16,16,i4,./jpn_font_static/,
2613,jpn_font_static,00051A80,16,16,i4,./jpn_font_static/,
2614,jpn_font_static,00051B00,16,16,i4,./jpn_font_static/,
2615,jpn_font_static,00051B80,16,16,i4,./jpn_font_static/,
2616,jpn_font_static,00051C00,16,16,i4,./jpn_font_static/,
2617,jpn_font_static,00051C80,16,16,i4,./jpn_font_static/,
2618,jpn_font_static,00051D00,16,16,i4,./jpn_font_static/,
2619,jpn_font_static,00051D80,16,16,i4,./jpn_font_static/,
2620,jpn_font_static,00051E00,16,16,i4,./jpn_font_static/,
2621,jpn_font_static,00051E80,16,16,i4,./jpn_font_static/,
2622,jpn_font_static,00051F00,16,16,i4,./jpn_font_static/,
2623,jpn_font_static,00051F80,16,16,i4,./jpn_font_static/,
2624,jpn_font_static,00052000,16,16,i4,./jpn_font_static/,
2625,jpn_font_static,00052080,16,16,i4,./jpn_font_static/,
2626,jpn_font_static,00052100,16,16,i4,./jpn_font_static/,
2627,jpn_font_static,00052180,16,16,i4,./jpn_font_static/,
2628,jpn_font_static,00052200,16,16,i4,./jpn_font_static/,
2629,jpn_font_static,00052280,16,16,i4,./jpn_font_static/,
2630,jpn_font_static,00052300,16,16,i4,./jpn_font_static/,
2631,jpn_font_static,00052380,16,16,i4,./jpn_font_static/,
2632,jpn_font_static,00052400,16,16,i4,./jpn_font_static/,
2633,jpn_font_static,00052480,16,16,i4,./jpn_font_static/,
2634,jpn_font_static,00052500,16,16,i4,./jpn_font_static/,
2635,jpn_font_static,00052580,16,16,i4,./jpn_font_static/,
2636,jpn_font_static,00052600,16,16,i4,./jpn_font_static/,
2637,jpn_font_static,00052680,16,16,i4,./jpn_font_static/,
2638,jpn_font_static,00052700,16,16,i4,./jpn_font_static/,
2639,jpn_font_static,00052780,16,16,i4,./jpn_font_static/,
2640,jpn_font_static,00052800,16,16,i4,./jpn_font_static/,
2641,jpn_font_static,00052880,16,16,i4,./jpn_font_static/,
2642,jpn_font_static,00052900,16,16,i4,./jpn_font_static/,
2643,jpn_font_static,00052980,16,16,i4,./jpn_font_static/,
2644,jpn_font_static,00052A00,16,16,i4,./jpn_font_static/,
2645,jpn_font_static,00052A80,16,16,i4,./jpn_font_static/,
2646,jpn_font_static,00052B00,16,16,i4,./jpn_font_static/,
2647,jpn_font_static,00052B80,16,16,i4,./jpn_font_static/,
2648,jpn_font_static,00052C00,16,16,i4,./jpn_font_static/,
2649,jpn_font_static,00052C80,16,16,i4,./jpn_font_static/,
2650,jpn_font_static,00052D00,16,16,i4,./jpn_font_static/,
2651,jpn_font_static,00052D80,16,16,i4,./jpn_font_static/,
2652,jpn_font_static,00052E00,16,16,i4,./jpn_font_static/,
2653,jpn_font_static,00052E80,16,16,i4,./jpn_font_static/,
2654,jpn_font_static,00052F00,16,16,i4,./jpn_font_static/,
2655,jpn_font_static,00052F80,16,16,i4,./jpn_font_static/,
2656,jpn_font_static,00053000,16,16,i4,./jpn_font_static/,
2657,jpn_font_static,00053080,16,16,i4,./jpn_font_static/,
2658,jpn_font_static,00053100,16,16,i4,./jpn_font_static/,
2659,jpn_font_static,00053180,16,16,i4,./jpn_font_static/,
2660,jpn_font_static,00053200,16,16,i4,./jpn_font_static/,
2661,jpn_font_static,00053280,16,16,i4,./jpn_font_static/,
2662,jpn_font_static,00053300,16,16,i4,./jpn_font_static/,
2663,jpn_font_static,00053380,16,16,i4,./jpn_font_static/,
2664,jpn_font_static,00053400,16,16,i4,./jpn_font_static/,
2665,jpn_font_static,00053480,16,16,i4,./jpn_font_static/,
2666,jpn_font_static,00053500,16,16,i4,./jpn_font_static/,
2667,jpn_font_static,00053580,16,16,i4,./jpn_font_static/,
2668,jpn_font_static,00053600,16,16,i4,./jpn_font_static/,
2669,jpn_font_static,00053680,16,16,i4,./jpn_font_static/,
2670,jpn_font_static,00053700,16,16,i4,./jpn_font_static/,
2671,jpn_font_static,00053780,16,16,i4,./jpn_font_static/,
2672,jpn_font_static,00053800,16,16,i4,./jpn_font_static/,
2673,jpn_font_static,00053880,16,16,i4,./jpn_font_static/,
2674,jpn_font_static,00053900,16,16,i4,./jpn_font_static/,
2675,jpn_font_static,00053980,16,16,i4,./jpn_font_static/,
2676,jpn_font_static,00053A00,16,16,i4,./jpn_font_static/,
2677,jpn_font_static,00053A80,16,16,i4,./jpn_font_static/,
2678,jpn_font_static,00053B00,16,16,i4,./jpn_font_static/,
2679,jpn_font_static,00053B80,16,16,i4,./jpn_font_static/,
2680,jpn_font_static,00053C00,16,16,i4,./jpn_font_static/,
2681,jpn_font_static,00053C80,16,16,i4,./jpn_font_static/,
2682,jpn_font_static,00053D00,16,16,i4,./jpn_font_static/,
2683,jpn_font_static,00053D80,16,16,i4,./jpn_font_static/,
2684,jpn_font_static,00053E00,16,16,i4,./jpn_font_static/,
2685,jpn_font_static,00053E80,16,16,i4,./jpn_font_static/,
2686,jpn_font_static,00053F00,16,16,i4,./jpn_font_static/,
2687,jpn_font_static,00053F80,16,16,i4,./jpn_font_static/,
2688,jpn_font_static,00054000,16,16,i4,./jpn_font_static/,
2689,jpn_font_static,00054080,16,16,i4,./jpn_font_static/,
2690,jpn_font_static,00054100,16,16,i4,./jpn_font_static/,
2691,jpn_font_static,00054180,16,16,i4,./jpn_font_static/,
2692,jpn_font_static,00054200,16,16,i4,./jpn_font_static/,
2693,jpn_font_static,00054280,16,16,i4,./jpn_font_static/,
2694,jpn_font_static,00054300,16,16,i4,./jpn_font_static/,
2695,jpn_font_static,00054380,16,16,i4,./jpn_font_static/,
2696,jpn_font_static,00054400,16,16,i4,./jpn_font_static/,
2697,jpn_font_static,00054480,16,16,i4,./jpn_font_static/,
2698,jpn_font_static,00054500,16,16,i4,./jpn_font_static/,
2699,jpn_font_static,00054580,16,16,i4,./jpn_font_static/,
2700,jpn_font_static,00054600,16,16,i4,./jpn_font_static/,
2701,jpn_font_static,00054680,16,16,i4,./jpn_font_static/,
2702,jpn_font_static,00054700,16,16,i4,./jpn_font_static/,
2703,jpn_font_static,00054780,16,16,i4,./jpn_font_static/,
2704,jpn_font_static,00054800,16,16,i4,./jpn_font_static/,
2705,jpn_font_static,00054880,16,16,i4,./jpn_font_static/,
2706,jpn_font_static,00054900,16,16,i4,./jpn_font_static/,
2707,jpn_font_static,00054980,16,16,i4,./jpn_font_static/,
2708,jpn_font_static,00054A00,16,16,i4,./jpn_font_static/,
2709,jpn_font_static,00054A80,16,16,i4,./jpn_font_static/,
2710,jpn_font_static,00054B00,16,16,i4,./jpn_font_static/,
2711,jpn_font_static,00054B80,16,16,i4,./jpn_font_static/,
2712,jpn_font_static,00054C00,16,16,i4,./jpn_font_static/,
2713,jpn_font_static,00054C80,16,16,i4,./jpn_font_static/,
2714,jpn_font_static,00054D00,16,16,i4,./jpn_font_static/,
2715,jpn_font_static,00054D80,16,16,i4,./jpn_font_static/,
2716,jpn_font_static,00054E00,16,16,i4,./jpn_font_static/,
2717,jpn_font_static,00054E80,16,16,i4,./jpn_font_static/,
2718,jpn_font_static,00054F00,16,16,i4,./jpn_font_static/,
2719,jpn_font_static,00054F80,16,16,i4,./jpn_font_static/,
2720,jpn_font_static,00055000,16,16,i4,./jpn_font_static/,
2721,jpn_font_static,00055080,16,16,i4,./jpn_font_static/,
2722,jpn_font_static,00055100,16,16,i4,./jpn_font_static/,
2723,jpn_font_static,00055180,16,16,i4,./jpn_font_static/,
2724,jpn_font_static,00055200,16,16,i4,./jpn_font_static/,
2725,jpn_font_static,00055280,16,16,i4,./jpn_font_static/,
2726,jpn_font_static,00055300,16,16,i4,./jpn_font_static/,
2727,jpn_font_static,00055380,16,16,i4,./jpn_font_static/,
2728,jpn_font_static,00055400,16,16,i4,./jpn_font_static/,
2729,jpn_font_static,00055480,16,16,i4,./jpn_font_static/,
2730,jpn_font_static,00055500,16,16,i4,./jpn_font_static/,
2731,jpn_font_static,00055580,16,16,i4,./jpn_font_static/,
2732,jpn_font_static,00055600,16,16,i4,./jpn_font_static/,
2733,jpn_font_static,00055680,16,16,i4,./jpn_font_static/,
2734,jpn_font_static,00055700,16,16,i4,./jpn_font_static/,
2735,jpn_font_static,00055780,16,16,i4,./jpn_font_static/,
2736,jpn_font_static,00055800,16,16,i4,./jpn_font_static/,
2737,jpn_font_static,00055880,16,16,i4,./jpn_font_static/,
2738,jpn_font_static,00055900,16,16,i4,./jpn_font_static/,
2739,jpn_font_static,00055980,16,16,i4,./jpn_font_static/,
2740,jpn_font_static,00055A00,16,16,i4,./jpn_font_static/,
2741,jpn_font_static,00055A80,16,16,i4,./jpn_font_static/,
2742,jpn_font_static,00055B00,16,16,i4,./jpn_font_static/,
2743,jpn_font_static,00055B80,16,16,i4,./jpn_font_static/,
2744,jpn_font_static,00055C00,16,16,i4,./jpn_font_static/,
2745,jpn_font_static,00055C80,16,16,i4,./jpn_font_static/,
2746,jpn_font_static,00055D00,16,16,i4,./jpn_font_static/,
2747,jpn_font_static,00055D80,16,16,i4,./jpn_font_static/,
2748,jpn_font_static,00055E00,16,16,i4,./jpn_font_static/,
2749,jpn_font_static,00055E80,16,16,i4,./jpn_font_static/,
2750,jpn_font_static,00055F00,16,16,i4,./jpn_font_static/,
2751,jpn_font_static,00055F80,16,16,i4,./jpn_font_static/,
2752,jpn_font_static,00056000,16,16,i4,./jpn_font_static/,
2753,jpn_font_static,00056080,16,16,i4,./jpn_font_static/,
2754,jpn_font_static,00056100,16,16,i4,./jpn_font_static/,
2755,jpn_font_static,00056180,16,16,i4,./jpn_font_static/,
2756,jpn_font_static,00056200,16,16,i4,./jpn_font_static/,
2757,jpn_font_static,00056280,16,16,i4,./jpn_font_static/,
2758,jpn_font_static,00056300,16,16,i4,./jpn_font_static/,
2759,jpn_font_static,00056380,16,16,i4,./jpn_font_static/,
2760,jpn_font_static,00056400,16,16,i4,./jpn_font_static/,
2761,jpn_font_static,00056480,16,16,i4,./jpn_font_static/,
2762,jpn_font_static,00056500,16,16,i4,./jpn_font_static/,
2763,jpn_font_static,00056580,16,16,i4,./jpn_font_static/,
2764,jpn_font_static,00056600,16,16,i4,./jpn_font_static/,
2765,jpn_font_static,00056680,16,16,i4,./jpn_font_static/,
2766,jpn_font_static,00056700,16,16,i4,./jpn_font_static/,
2767,jpn_font_static,00056780,16,16,i4,./jpn_font_static/,
2768,jpn_font_static,00056800,16,16,i4,./jpn_font_static/,
2769,jpn_font_static,00056880,16,16,i4,./jpn_font_static/,
2770,jpn_font_static,00056900,16,16,i4,./jpn_font_static/,
2771,jpn_font_static,00056980,16,16,i4,./jpn_font_static/,
2772,jpn_font_static,00056A00,16,16,i4,./jpn_font_static/,
2773,jpn_font_static,00056A80,16,16,i4,./jpn_font_static/,
2774,jpn_font_static,00056B00,16,16,i4,./jpn_font_static/,
2775,jpn_font_static,00056B80,16,16,i4,./jpn_font_static/,
2776,jpn_font_static,00056C00,16,16,i4,./jpn_font_static/,
2777,jpn_font_static,00056C80,16,16,i4,./jpn_font_static/,
2778,jpn_font_static,00056D00,16,16,i4,./jpn_font_static/,
2779,jpn_font_static,00056D80,16,16,i4,./jpn_font_static/,
2780,jpn_font_static,00056E00,16,16,i4,./jpn_font_static/,
2781,jpn_font_static,00056E80,16,16,i4,./jpn_font_static/,
2782,jpn_font_static,00056F00,16,16,i4,./jpn_font_static/,
2783,jpn_font_static,00056F80,16,16,i4,./jpn_font_static/,
2784,jpn_font_static,00057000,16,16,i4,./jpn_font_static/,
2785,jpn_font_static,00057080,16,16,i4,./jpn_font_static/,
2786,jpn_font_static,00057100,16,16,i4,./jpn_font_static/,
2787,jpn_font_static,00057180,16,16,i4,./jpn_font_static/,
2788,jpn_font_static,00057200,16,16,i4,./jpn_font_static/,
2789,jpn_font_static,00057280,16,16,i4,./jpn_font_static/,
2790,jpn_font_static,00057300,16,16,i4,./jpn_font_static/,
2791,jpn_font_static,00057380,16,16,i4,./jpn_font_static/,
2792,jpn_font_static,00057400,16,16,i4,./jpn_font_static/,
2793,jpn_font_static,00057480,16,16,i4,./jpn_font_static/,
2794,jpn_font_static,00057500,16,16,i4,./jpn_font_static/,
2795,jpn_font_static,00057580,16,16,i4,./jpn_font_static/,
2796,jpn_font_static,00057600,16,16,i4,./jpn_font_static/,
2797,jpn_font_static,00057680,16,16,i4,./jpn_font_static/,
2798,jpn_font_static,00057700,16,16,i4,./jpn_font_static/,
2799,jpn_font_static,00057780,16,16,i4,./jpn_font_static/,
2800,jpn_font_static,00057800,16,16,i4,./jpn_font_static/,
2801,jpn_font_static,00057880,16,16,i4,./jpn_font_static/,
2802,jpn_font_static,00057900,16,16,i4,./jpn_font_static/,
2803,jpn_font_static,00057980,16,16,i4,./jpn_font_static/,
2804,jpn_font_static,00057A00,16,16,i4,./jpn_font_static/,
2805,jpn_font_static,00057A80,16,16,i4,./jpn_font_static/,
2806,jpn_font_static,00057B00,16,16,i4,./jpn_font_static/,
2807,jpn_font_static,00057B80,16,16,i4,./jpn_font_static/,
2808,jpn_font_static,00057C00,16,16,i4,./jpn_font_static/,
2809,jpn_font_static,00057C80,16,16,i4,./jpn_font_static/,
2810,jpn_font_static,00057D00,16,16,i4,./jpn_font_static/,
2811,jpn_font_static,00057D80,16,16,i4,./jpn_font_static/,
2812,jpn_font_static,00057E00,16,16,i4,./jpn_font_static/,
2813,jpn_font_static,00057E80,16,16,i4,./jpn_font_static/,
2814,jpn_font_static,00057F00,16,16,i4,./jpn_font_static/,
2815,jpn_font_static,00057F80,16,16,i4,./jpn_font_static/,
2816,jpn_font_static,00058000,16,16,i4,./jpn_font_static/,
2817,jpn_font_static,00058080,16,16,i4,./jpn_font_static/,
2818,jpn_font_static,00058100,16,16,i4,./jpn_font_static/,
2819,jpn_font_static,00058180,16,16,i4,./jpn_font_static/,
2820,jpn_font_static,00058200,16,16,i4,./jpn_font_static/,
2821,jpn_font_static,00058280,16,16,i4,./jpn_font_static/,
2822,jpn_font_static,00058300,16,16,i4,./jpn_font_static/,
2823,jpn_font_static,00058380,16,16,i4,./jpn_font_static/,
2824,jpn_font_static,00058400,16,16,i4,./jpn_font_static/,
2825,jpn_font_static,00058480,16,16,i4,./jpn_font_static/,
2826,jpn_font_static,00058500,16,16,i4,./jpn_font_static/,
2827,jpn_font_static,00058580,16,16,i4,./jpn_font_static/,
2828,jpn_font_static,00058600,16,16,i4,./jpn_font_static/,
2829,jpn_font_static,00058680,16,16,i4,./jpn_font_static/,
2830,jpn_font_static,00058700,16,16,i4,./jpn_font_static/,
2831,jpn_font_static,00058780,16,16,i4,./jpn_font_static/,
2832,jpn_font_static,00058800,16,16,i4,./jpn_font_static/,
2833,jpn_font_static,00058880,16,16,i4,./jpn_font_static/,
2834,jpn_font_static,00058900,16,16,i4,./jpn_font_static/,
2835,jpn_font_static,00058980,16,16,i4,./jpn_font_static/,
2836,jpn_font_static,00058A00,16,16,i4,./jpn_font_static/,
2837,jpn_font_static,00058A80,16,16,i4,./jpn_font_static/,
2838,jpn_font_static,00058B00,16,16,i4,./jpn_font_static/,
2839,jpn_font_static,00058B80,16,16,i4,./jpn_font_static/,
2840,jpn_font_static,00058C00,16,16,i4,./jpn_font_static/,
2841,jpn_font_static,00058C80,16,16,i4,./jpn_font_static/,
2842,jpn_font_static,00058D00,16,16,i4,./jpn_font_static/,
2843,jpn_font_static,00058D80,16,16,i4,./jpn_font_static/,
2844,jpn_font_static,00058E00,16,16,i4,./jpn_font_static/,
2845,jpn_font_static,00058E80,16,16,i4,./jpn_font_static/,
2846,jpn_font_static,00058F00,16,16,i4,./jpn_font_static/,
2847,jpn_font_static,00058F80,16,16,i4,./jpn_font_static/,
2848,jpn_font_static,00059000,16,16,i4,./jpn_font_static/,
2849,jpn_font_static,00059080,16,16,i4,./jpn_font_static/,
2850,jpn_font_static,00059100,16,16,i4,./jpn_font_static/,
2851,jpn_font_static,00059180,16,16,i4,./jpn_font_static/,
2852,jpn_font_static,00059200,16,16,i4,./jpn_font_static/,
2853,jpn_font_static,00059280,16,16,i4,./jpn_font_static/,
2854,jpn_font_static,00059300,16,16,i4,./jpn_font_static/,
2855,jpn_font_static,00059380,16,16,i4,./jpn_font_static/,
2856,jpn_font_static,00059400,16,16,i4,./jpn_font_static/,
2857,jpn_font_static,00059480,16,16,i4,./jpn_font_static/,
2858,jpn_font_static,00059500,16,16,i4,./jpn_font_static/,
2859,jpn_font_static,00059580,16,16,i4,./jpn_font_static/,
2860,jpn_font_static,00059600,16,16,i4,./jpn_font_static/,
2861,jpn_font_static,00059680,16,16,i4,./jpn_font_static/,
2862,jpn_font_static,00059700,16,16,i4,./jpn_font_static/,
2863,jpn_font_static,00059780,16,16,i4,./jpn_font_static/,
2864,jpn_font_static,00059800,16,16,i4,./jpn_font_static/,
2865,jpn_font_static,00059880,16,16,i4,./jpn_font_static/,
2866,jpn_font_static,00059900,16,16,i4,./jpn_font_static/,
2867,jpn_font_static,00059980,16,16,i4,./jpn_font_static/,
2868,jpn_font_static,00059A00,16,16,i4,./jpn_font_static/,
2869,jpn_font_static,00059A80,16,16,i4,./jpn_font_static/,
2870,jpn_font_static,00059B00,16,16,i4,./jpn_font_static/,
2871,jpn_font_static,00059B80,16,16,i4,./jpn_font_static/,
2872,jpn_font_static,00059C00,16,16,i4,./jpn_font_static/,
2873,jpn_font_static,00059C80,16,16,i4,./jpn_font_static/,
2874,jpn_font_static,00059D00,16,16,i4,./jpn_font_static/,
2875,jpn_font_static,00059D80,16,16,i4,./jpn_font_static/,
2876,jpn_font_static,00059E00,16,16,i4,./jpn_font_static/,
2877,jpn_font_static,00059E80,16,16,i4,./jpn_font_static/,
2878,jpn_font_static,00059F00,16,16,i4,./jpn_font_static/,
2879,jpn_font_static,00059F80,16,16,i4,./jpn_font_static/,
2880,jpn_font_static,0005A000,16,16,i4,./jpn_font_static/,
2881,jpn_font_static,0005A080,16,16,i4,./jpn_font_static/,
2882,jpn_font_static,0005A100,16,16,i4,./jpn_font_static/,
2883,jpn_font_static,0005A180,16,16,i4,./jpn_font_static/,
2884,jpn_font_static,0005A200,16,16,i4,./jpn_font_static/,
2885,jpn_font_static,0005A280,16,16,i4,./jpn_font_static/,
2886,jpn_font_static,0005A300,16,16,i4,./jpn_font_static/,
2887,jpn_font_static,0005A380,16,16,i4,./jpn_font_static/,
2888,jpn_font_static,0005A400,16,16,i4,./jpn_font_static/,
2889,jpn_font_static,0005A480,16,16,i4,./jpn_font_static/,
2890,jpn_font_static,0005A500,16,16,i4,./jpn_font_static/,
2891,jpn_font_static,0005A580,16,16,i4,./jpn_font_static/,
2892,jpn_font_static,0005A600,16,16,i4,./jpn_font_static/,
2893,jpn_font_static,0005A680,16,16,i4,./jpn_font_static/,
2894,jpn_font_static,0005A700,16,16,i4,./jpn_font_static/,
2895,jpn_font_static,0005A780,16,16,i4,./jpn_font_static/,
